class,id,tempo,valence,liveness,acousticness,danceability,energy,speechiness,instrumentalness
correr,2nPYWC7Jtd3gsd1iMQT3Vs,75.014,0.776,0.393,0.19,0.741,0.786,0.227,0
correr,09CtPGIpYB4BrO8qb1RGsF,99.945,0.41,0.299,0.0797,0.654,0.76,0.045,0
correr,5tf1VVWniHgryyumXyJM7w,123.063,0.636,0.163,0.0185,0.636,0.815,0.0581,0
correr,68c8qaChNLXdBvFPCSQz4d,124.144,0.131,0.13,0.0353,0.709,0.74,0.0545,0.0603
correr,2WTCoQLkQ9FPdvThkf8nN1,120.988,0.367,0.105,0.166,0.78,0.63,0.0334,0.156
correr,5xSGWKadCR6lZu68cVkrLI,121.991,0.689,0.0948,0.00264,0.755,0.795,0.0411,0.0195
correr,7vw9QSrlrqvdGLAyLSs3EY,123,0.578,0.22,0.0222,0.825,0.825,0.181,0.0000279
correr,017PF4Q3l4DBUiWoXk4OWT,113.013,0.467,0.349,0.167,0.73,0.729,0.0883,0.00000139
correr,5K6Ssv4Z3zRvxt0P6EKUAP,124.111,0.479,0.0608,0.216,0.595,0.784,0.102,0
correr,7BoobGhD4x5K96Me0hqC8Q,102.931,0.866,0.347,0.217,0.855,0.463,0.0367,0.0000177
correr,2plRom0urixt6BE8t7kOhQ,140.06,0.733,0.199,0.00727,0.692,0.639,0.0352,0
correr,4Oun2ylbjFKMPTiaSbbCih,133.073,0.357,0.0824,0.0194,0.935,0.454,0.375,0
correr,4Cz49Cz4uLCKL3gLtxJt12,98.034,0.4,0.194,0.199,0.873,0.879,0.121,0.00292
correr,6bgZv4VkqjBIS2vawz3RsU,165.023,0.83,0.143,0.0786,0.709,0.763,0.182,0
correr,5AhnPqydkYbZAp4NkyJ7ED,134.813,0.747,0.301,0.252,0.738,0.901,0.071,0.00000596
correr,0siYMEsGrzzzlWLXK5zJfS,123.989,0.618,0.333,0.0142,0.671,0.782,0.0341,0.00221
correr,6cx06DFPPHchuUAcTxznu9,122.953,0.905,0.0489,0.168,0.734,0.874,0.0662,0.0000114
correr,2pPO9YecZimmuVQfIzfV6U,121.955,0.54,0.0901,0.0821,0.734,0.855,0.135,0.00000473
correr,1RSBK5VWdjPjHEmRhAkS4Q,119.992,0.471,0.094,0.0878,0.659,0.877,0.0288,0
correr,6f3Slt0GbA2bPZlz0aIFXN,120.031,0.235,0.112,0.414,0.798,0.62,0.232,0.0192
correr,1yX6sh2TkrT5hsXodo7aS6,171.933,0.355,0.14,0.154,0.53,0.82,0.0438,0.00000271
correr,0939D7aT18uBDS2MTjWzct,178.032,0.489,0.261,0.00711,0.507,0.828,0.0449,0.0000244
correr,1XXimziG1uhM0eDNCZCrUl,166,0.819,0.0461,0.0012,0.868,0.795,0.269,0.0193
correr,11ZulcYY4lowvcQm4oe3VJ,105.012,0.563,0.101,0.00151,0.964,0.398,0.0795,0.0000395
correr,2etHQJxIbV0soyPhelVs9Y,94.018,0.402,0.0684,0.00302,0.84,0.766,0.136,0.00000361
correr,7zEz7q43xjzbRSUar4yH3m,117.032,0.71,0.132,0.156,0.882,0.839,0.082,0
correr,7e1VoRlNumuEkXlITMHKLE,110.075,0.807,0.0863,0.448,0.91,0.604,0.082,0
correr,3vu864xi5Xis9VfOsJpmXu,135.064,0.891,0.0889,0.23,0.867,0.67,0.0438,0.00468
correr,1fWITNjgwmKEonjikQUaa1,149.616,0.752,0.386,0.04,0.602,0.9,0.13,0
correr,2XU0oxnq2qxCpomAAuJY8K,98.027,0.513,0.149,0.692,0.824,0.588,0.0924,0.000104
correr,7qiZfU4dY1lWllzX7mPBI3,95.977,0.931,0.0931,0.581,0.825,0.652,0.0802,0
correr,463CkQjx2Zk1yXoBuierM9,102.977,0.915,0.0674,0.00883,0.702,0.825,0.0601,0
correr,1tghjqMyvWDXux1sBTZOXP,113.971,0.44,0.132,0.0559,0.726,0.704,0.0318,0.0000161
correr,3DVQRyBEhnRxz2bYqFNPEI,113.06,0.854,0.0436,0.00396,0.687,0.89,0.0344,0.000939
correr,4S5uBAB6Jl4IsMzwBpt2Rf,122.917,0.382,0.204,0.0179,0.634,0.768,0.0598,0.0000113
correr,5PNvgiKSwMdjBsDsgFCFLX,124.023,0.965,0.101,0.098,0.881,0.661,0.0343,0.0187
correr,3PfIrDoz19wz7qK7tYeu62,123.95,0.679,0.0951,0.0123,0.793,0.793,0.083,0
correr,0oQgoesQJq0fRnWOY1D73g,102.924,0.449,0.053,0.054,0.724,0.806,0.175,0
correr,2R9nfayl1NXhuAdEpwG2Qa,104.979,0.673,0.0433,0.021,0.786,0.679,0.0339,0
correr,3CVb6hkMrlF7eHhXi5B3PZ,141.069,0.815,0.0692,0.389,0.889,0.705,0.392,0.0000104
correr,3Ofmpyhv5UAQ70mENzB277,149.996,0.472,0.15,0.175,0.778,0.695,0.0913,0
correr,6rTInqW3YECMkQsBEHw4sd,125.987,0.328,0.141,0.0392,0.887,0.485,0.2,0
correr,1wowgtxmcxyIDGkQ8S28gL,130.097,0.784,0.281,0.0485,0.843,0.64,0.0376,0
correr,0VzBKgimNRMauaqzT2rEnS,90.016,0.534,0.187,0.12,0.817,0.8,0.108,0.000039
correr,4RKJRRd4VJfZWiqQTYsleE,103.005,0.872,0.108,0.0891,0.873,0.575,0.0702,0
correr,0A1hoCfMLkiAgvhWkkucJa,94.066,0.469,0.107,0.0166,0.914,0.732,0.241,0
correr,6qkA0ra8EIW8eDNSbGQq61,195.988,0.649,0.237,0.39,0.596,0.846,0.279,0.0000198
correr,3cNKhoBUhyuXhQTdQjOiT8,103.96,0.366,0.119,0.00624,0.806,0.67,0.0491,0.17
correr,6PDlkWmrq2ZKiUuFt2aQsH,128.05,0.851,0.0894,0.222,0.77,0.899,0.0494,0.00000114
correr,69Y5IZuBvGyzySFt5x7kCq,92.284,0.732,0.0763,0.518,0.605,0.8,0.312,0.000128
correr,0NhHFXC06r5kK1rTUuOjxM,100.019,0.697,0.0618,0.0398,0.802,0.851,0.0563,0.000335
correr,4cno0k9jDEFpLAQyHNjqVx,100.057,0.746,0.22,0.0205,0.785,0.74,0.172,0.0000828
correr,0GKFj6ByvkVL6nBSRmCtd8,140.028,0.713,0.0814,0.0458,0.764,0.76,0.157,0.000102
correr,2aUzzdnKuHcAG8vLqoiAFi,111.995,0.615,0.0641,0.0659,0.779,0.845,0.0356,0.00000116
correr,46W9QGI2bVjitikXmpHFgv,117.024,0.607,0.0727,0.0433,0.849,0.669,0.0966,0.00000372
correr,2Rr1INov0ckj7bLTsk9LV1,125.009,0.397,0.107,0.0263,0.543,0.881,0.188,0.0000141
correr,1KixkQVDUHggZMU9dUobgm,116.001,0.436,0.121,0.0697,0.614,0.934,0.07,0
correr,3SXo2sb0rYrbKM5xANpbSi,138.021,0.647,0.121,0.136,0.881,0.491,0.0741,0
correr,5sbkFKdxVQ2FgEjKMvrHAL,170.041,0.307,0.153,0.0932,0.344,0.873,0.221,0
correr,3Eq8Gx2IGmzdQsZAIEYNbK,122.028,0.368,0.0953,0.312,0.742,0.455,0.0536,0
correr,4Ocr8ezgeulwYhg3aZIqDL,124.012,0.52,0.17,0.0179,0.826,0.846,0.0682,0.146
correr,0XwSUpdrF7nR7hVxbDs7mb,104.914,0.277,0.114,0.00172,0.575,0.844,0.072,0
correr,3HVWdVOQ0ZA45FuZGSfvns,101.956,0.842,0.0894,0.0912,0.798,0.675,0.0442,0
correr,5IKGO7Lr3Wkn6Pn1fJtNqV,117.971,0.745,0.281,0.0144,0.763,0.84,0.0678,0.337
correr,0osvOdeD3YXZiWkT8MKolJ,123.055,0.711,0.169,0.0209,0.749,0.674,0.0366,0
correr,78qd8dvwea0Gosb6Fe6j3k,125.989,0.575,0.202,0.127,0.707,0.955,0.222,0
correr,5vGLcdRuSbUhD8ScwsGSdA,140.201,0.66,0.127,0.2,0.719,0.648,0.125,0
correr,4DuUwzP4ALMqpquHU0ltAB,123.066,0.775,0.247,0.11,0.794,0.756,0.136,0
correr,4OoYfejHABzYe2mG8p5s8b,104.018,0.542,0.137,0.336,0.716,0.736,0.0363,0.000014
correr,6VitRC30kO0TKoDcEeQHCU,93.946,0.764,0.0656,0.32,0.53,0.768,0.108,0
correr,2fTdRdN73RgIgcUZN33dvt,98.05,0.506,0.32,0.0398,0.737,0.867,0.0458,0
correr,0AUvWawuP0ibk4SQ3sIZjk,121.876,0.774,0.372,0.235,0.834,0.663,0.133,0
correr,6o8LPUvbeNtfF5YalJrcwE,119.959,0.678,0.0852,0.00138,0.629,0.816,0.0376,0.000208
correr,5c0lWlmIyCq7hzBhpZasYL,110.026,0.74,0.186,0.00912,0.688,0.742,0.0496,0.00000137
correr,37V78aaqEliOSPJxVgxNfm,124.012,0.638,0.122,0.0107,0.783,0.789,0.0508,0.00266
correr,14ngWWxvUSnIMXgF6rzSk1,124.962,0.6,0.121,0.0247,0.798,0.828,0.193,0.00000255
correr,5ovAmYzYLeEmOX6P3bmlzV,128.056,0.0723,0.0943,0.0904,0.61,0.896,0.0384,0.000157
correr,4GSDkZt7GcmzBWmsMcpaVO,119.843,0.193,0.187,0.27,0.659,0.615,0.0644,0
correr,59qrUpoplZxbIZxk6X0Bm3,112.985,0.753,0.0876,0.0332,0.789,0.711,0.041,0
correr,27u7t9d7ZQoyjsCROHuZJ3,101.022,0.946,0.124,0.369,0.779,0.705,0.0344,0.00000791
correr,3CC7fyeynJ2RVDUlUDPNXR,111.973,0.447,0.0697,0.0718,0.74,0.874,0.0425,0
correr,6PqUdUGS4h5aGY7YyEGXr8,102.023,0.672,0.107,0.167,0.611,0.835,0.139,0
correr,6E6F7dSFvpV6NRBjcSZpEP,116.995,0.527,0.0857,0.0535,0.816,0.596,0.0571,0.000481
correr,410sU1dPbilSPUqx9A6Ir1,123.98,0.299,0.296,0.104,0.711,0.927,0.0632,0.0518
correr,6AzKhCHOms83jvNVLsz0Bt,98.031,0.672,0.0926,0.175,0.791,0.682,0.158,0
correr,4Hpib09wXgD84w4uwTPnYD,100.036,0.432,0.0754,0.00576,0.954,0.696,0.204,0.000498
correr,3yv7994DWTEk3ihwy75YBQ,137.993,0.544,0.135,0.00184,0.933,0.757,0.117,0
correr,0PG9fbaaHFHfre2gUVo7AN,133.992,0.65,0.0832,0.0642,0.747,0.57,0.081,0
correr,0fjMXEy7uQIMtGlhHfzqXh,125.28,0.874,0.0584,0.0348,0.727,0.756,0.029,0.0000147
correr,7DnAm9FOTWE3cUvso43HhI,133.002,0.62,0.166,0.0684,0.72,0.706,0.0473,0
correr,0k664IuFwVP557Gnx7RhIl,119.93,0.843,0.402,0.00611,0.767,0.889,0.0963,0
correr,4Jv7lweGIUOFQ7Oq2AtAh9,121.974,0.306,0.0839,0.0234,0.786,0.696,0.0428,0.0019
correr,1nYeVF5vIBxMxfPoL0SIWg,122.053,0.627,0.0742,0.033,0.627,0.69,0.139,0
correr,0dZpw3h6KZhcHec61qwevZ,95.114,0.896,0.117,0.016,0.824,0.854,0.177,0.0000495
correr,5DV4ZSCqbFv74ui3ZhimXo,100.037,0.456,0.105,0.000554,0.899,0.528,0.181,0.0101
correr,3DGar7krWlmrXRFHBcQF6z,109.989,0.518,0.231,0.151,0.734,0.765,0.0621,0
correr,0qc4QlcCxVTGyShurEv1UU,107.356,0.651,0.105,0.0771,0.59,0.642,0.122,0
correr,13Hb5D3FgRUz4IA44Z7WNW,112.048,0.35,0.0922,0.0859,0.8,0.724,0.0704,0.000254
correr,3AzjcOeAmA57TIOr9zF1ZW,146.967,0.746,0.102,0.0137,0.647,0.844,0.0457,0.000658
correr,2zJ2jLVDrl1tfMZkR89j4k,121.977,0.886,0.0982,0.0825,0.802,0.778,0.0703,0.00167
correr,6KpvSUgYhZeymRRmUkVRzJ,124.004,0.337,0.133,0.000447,0.676,0.918,0.0366,0.00396
correr,6xw8ld1ztoCKifwTN6uGDq,124.069,0.658,0.0981,0.142,0.878,0.64,0.0591,0
correr,0u1MpXDHXCyBdcauPjT8x2,90.012,0.751,0.0833,0.0924,0.753,0.617,0.0372,0.000229
correr,2RyUmXSGz9CinAwnM2gDjd,110.033,0.926,0.317,0.42,0.781,0.593,0.18,0
correr,4NexTaCZZ7Ehnf03A6SVjt,117.923,0.634,0.14,0.158,0.8,0.66,0.158,0.02
correr,6jh5ucyMU5L3cCqDpkngNX,99.948,0.442,0.101,0.381,0.65,0.585,0.0688,0.000184
correr,5ri4zqtWhG07hIuNNDWP76,124.988,0.503,0.217,0.217,0.806,0.513,0.0685,0
correr,6cx06DFPPHchuUAcTxznu9,122.953,0.905,0.0489,0.168,0.734,0.874,0.0662,0.0000114
correr,3nXoizH6Tm1m5suDqQyFKN,128.95,0.52,0.24,0.161,0.717,0.769,0.0329,0
correr,4jPy3l0RUwlUI9T5XHBW2m,91.007,0.732,0.324,0.174,0.701,0.716,0.0361,0
correr,1jEUraTEnfLfnHUZvLCzoJ,140.941,0.819,0.13,0.32,0.604,0.823,0.0525,0
correr,3H7ihDc1dqLriiWXwsc2po,122.031,0.664,0.129,0.223,0.789,0.72,0.218,0
correr,1YidwNnEhRpkqXLW7Kd21B,128.976,0.808,0.0745,0.0791,0.631,0.594,0.0326,0.00000894
correr,5iyZwawawLjHYpX4MxUKVF,128.052,0.744,0.073,0.131,0.693,0.835,0.0624,0
correr,7IW59JzaCqlo2wqmIjk1uY,128.057,0.781,0.104,0.312,0.858,0.652,0.0628,0
correr,6ft4hAq6yde8jPZY2i5zLr,124.114,0.435,0.209,0.0689,0.632,0.595,0.0401,0
correr,3qSGyCibj3crQNou5lMvzm,123.9,0.455,0.663,0.278,0.67,0.764,0.0727,0
correr,1mWHrT1Fo30hoJ8vOKKMJC,131.974,0.386,0.179,0.211,0.541,0.634,0.0353,0
correr,2YWjW3wwQIBLNhxWKBQd16,98.007,0.274,0.565,0.00346,0.723,0.809,0.0625,0.00123
correr,6PERP62TejQjgHu81OHxgM,168.56,0.668,0.101,0.3,0.556,0.661,0.204,0
correr,0rG5jvbdBRAg7paORdTWSe,140.041,0.105,0.177,0.00347,0.645,0.916,0.065,0.574
correr,16ltZEMtpMIqdY2hvKL34M,159.065,0.948,0.479,0.153,0.647,0.831,0.0338,0.0000499
correr,3qU7RcKN4p0719Popyxwgl,125.999,0.737,0.0936,0.171,0.693,0.728,0.0309,0.000109
correr,2DBzFlduaVzw2EHdP1ZnbG,91.047,0.718,0.198,0.122,0.753,0.632,0.0423,0
correr,4Yzll6umpIEBbYBvJ5smD5,106.148,0.271,0.523,0.163,0.578,0.551,0.0508,0
correr,36orMWv2PgvnzXsd5CJ0yL,107.356,0.651,0.105,0.0771,0.59,0.642,0.122,0
correr,3PLf7FTm0QMKWeTRfKiFzU,124.006,0.81,0.128,0.136,0.867,0.602,0.0699,0
correr,11lFSEnkj3810ojPLj53RO,195.943,0.71,0.244,0.0467,0.601,0.741,0.127,0
correr,49LeMW61WttpPkyhonbjdH,129.922,0.627,0.137,0.442,0.717,0.76,0.0751,0
correr,2tnVG71enUj33Ic2nFN6kZ,117.948,0.884,0.106,0.177,0.88,0.751,0.0874,0.0000643
correr,6HVXlsm143nXcMzhXAZjVA,105.146,0.658,0.15,0.409,0.691,0.62,0.0327,0
correr,4saklk6nie3yiGePpBwUoc,114.044,0.737,0.0936,0.0112,0.746,0.765,0.0993,0
correr,4tm4GPvE9FRkC1zBmOLoEm,122.98,0.692,0.127,0.0187,0.707,0.714,0.0322,0.000338
correr,6DRX30A02Hy2bQfA7KBIgA,119.945,0.223,0.0865,0.0536,0.566,0.568,0.0523,0.0000842
correr,3AzjcOeAmA57TIOr9zF1ZW,146.967,0.746,0.102,0.0137,0.647,0.844,0.0457,0.000658
correr,0QkqI1nBNjO6IpdXVZluzc,130.96,0.848,0.502,0.413,0.725,0.621,0.0299,0
correr,7ytR5pFWmSjzHJIeQkgog4,89.977,0.497,0.101,0.247,0.746,0.69,0.164,0
correr,53LICDEVVOLQYD49s6nmfh,125.968,0.479,0.218,0.203,0.744,0.672,0.0398,0
correr,1DFD5Fotzgn6yYXkYsKiGs,124.08,0.631,0.074,0.0404,0.677,0.744,0.0295,0.00016
correr,2zVFM5YWoRfgeoUsQQGvmw,125.985,0.618,0.128,0.297,0.712,0.534,0.0986,0
correr,2KYnSFIrSbaKUXWetW7Klt,121.027,0.449,0.0809,0.00441,0.641,0.529,0.0288,0.000862
correr,76b6BYVbkh3ZVOw2NH9YQK,131.937,0.864,0.0349,0.114,0.771,0.846,0.0305,0.000897
correr,0VjIjW4GlUZAMYd2vXMi3b,171.005,0.334,0.0897,0.00146,0.514,0.73,0.0598,0.0000954
correr,3ysz9QcsGcIdUqZbvorHvO,132.088,0.934,0.0666,0.0572,0.739,0.583,0.0433,0.00000385
correr,7CHi4DtfK4heMlQaudCuHK,123.935,0.529,0.14,0.129,0.598,0.526,0.0415,0
correr,67faVteCrXEBd8PfxgaGmW,118.007,0.273,0.0644,0.314,0.721,0.811,0.0501,0
correr,49ziHtycEUnbFQtE8e8slt,128.022,0.694,0.0595,0.339,0.742,0.838,0.0476,0
correr,3SBydbmW0L4qsoc2pObiJH,128.123,0.713,0.137,0.374,0.661,0.499,0.029,0.0000729
correr,3Ofmpyhv5UAQ70mENzB277,149.996,0.472,0.15,0.175,0.778,0.695,0.0913,0
correr,4dZaFBIyTDUklmwAabnx1f,99.954,0.65,0.116,0.213,0.781,0.707,0.0861,0
correr,2ZEq4HT450Ye9IFGPTl9qV,123.988,0.722,0.159,0.0946,0.697,0.921,0.0424,0.000019
correr,7ju97lgwC2rKQ6wwsf9no9,123.056,0.646,0.323,0.021,0.672,0.855,0.0397,0
correr,2LqFmJVxAmjs2AngsZP5B8,119.944,0.776,0.324,0.0208,0.864,0.626,0.124,0
correr,24Yi9hE78yPEbZ4kxyoXAI,121.975,0.898,0.353,0.0167,0.77,0.724,0.0495,0.0107
correr,5YaskwnGDZFDRipaqzbwQx,125.993,0.517,0.115,0.194,0.669,0.784,0.112,0.00000628
correr,7ef4DlsgrMEH11cDZd32M6,123.994,0.592,0.0814,0.037,0.791,0.862,0.11,0.0000219
correr,7uRle4bCwZlM1uEfiE8feC,125.095,0.729,0.335,0.0592,0.654,0.821,0.0414,0.0000117
correr,1xQ6trAsedVPCdbtDAmk0c,150.076,0.761,0.269,0.234,0.767,0.481,0.0803,0
correr,66W1rVTnEv86dIkFhoiElg,118.961,0.777,0.195,0.0412,0.848,0.768,0.0373,0.000785
correr,09GOvzRlHyyctXkkXSYliN,125.037,0.404,0.167,0.197,0.729,0.767,0.0888,0.0000466
correr,02itaCXOdC54J0ISjqqFAp,124.948,0.52,0.105,0.479,0.733,0.859,0.033,0.0645
correr,6Pgkp4qUoTmJIPn7ReaGxL,133.993,0.295,0.0456,0.00163,0.662,0.858,0.0428,0
correr,30cW9fD87IgbYFl8o0lUze,118.029,0.532,0.0945,0.0955,0.751,0.657,0.0989,0
correr,5N5k9nd479b1xpDZ4usjrg,123.07,0.486,0.325,0.0119,0.781,0.768,0.0394,0.00000491
correr,3P9IEes6zgW3OvpEmk87rQ,122.926,0.253,0.307,0.0515,0.82,0.88,0.0693,0.00464
correr,0v8OKUrqZGoEbgEUXScRSQ,125.999,0.355,0.0934,0.0422,0.695,0.902,0.0526,0.000018
correr,0vbtURX4qv1l7besfwmnD8,101.969,0.71,0.0843,0.0353,0.664,0.714,0.111,0.00000842
correr,1qIUul0Nd9gOxgg2sPgOl3,127.073,0.606,0.327,0.0785,0.597,0.648,0.0338,0
correr,61ZM92T2zaXIVsqncThQzC,120.018,0.461,0.0768,0.172,0.57,0.672,0.0716,0.00000104
correr,3Yqsx1OFZqPbULxXPLHlpq,92.943,0.501,0.156,0.0736,0.608,0.798,0.0432,0
correr,06s3QtMJVXw1AJX3UfvZG1,174.021,0.855,0.203,0.464,0.691,0.765,0.111,0.00000329
correr,0rohJsT6NWsThpukt0Xxdc,128.318,0.382,0.0889,0.0841,0.442,0.619,0.0321,0
correr,14sOS5L36385FJ3OL8hew4,117.999,0.492,0.252,0.374,0.693,0.575,0.0801,0
correr,0qaWEvPkts34WF68r8Dzx9,124.051,0.517,0.0862,0.0149,0.737,0.828,0.0396,0.000588
correr,0FEk8LwY8h4rAR63ggfhV0,114.998,0.769,0.0844,0.157,0.647,0.726,0.0552,0
correr,5tf1VVWniHgryyumXyJM7w,123.063,0.636,0.163,0.0185,0.636,0.815,0.0581,0
correr,1z1XegUChLLQfcbtIK8ABn,123.032,0.486,0.182,0.0948,0.686,0.83,0.0369,0.00000133
correr,1uvMT8rgzoAsEb70tnQTJm,123.971,0.342,0.804,0.0396,0.573,0.91,0.0738,0.000583
correr,1yaISGEoawvX2l6cU7M13n,123,0.131,0.272,0.00064,0.78,0.887,0.0578,0.718
correr,00gUK9IHNs2pzoKD7A5UFE,120.857,0.376,0.0806,0.264,0.72,0.717,0.25,0.000436
correr,1lvLAlvWIuE6UinQffsWVb,117.043,0.799,0.0611,0.16,0.837,0.739,0.0341,0.00000834
correr,51Of5p3lKZeOg6itfs4og4,123.062,0.198,0.129,0.0219,0.677,0.766,0.0568,0.00000681
correr,1YykKIUW88kDBXu8QjoIMl,122.034,0.517,0.104,0.0298,0.757,0.771,0.0496,0.00000198
correr,5dKdnHIOczBpqRDsg8JmKm,123.973,0.614,0.094,0.0366,0.635,0.949,0.0339,0
correr,3K3j72gsqsk7jURUObpf36,124.014,0.893,0.129,0.284,0.701,0.827,0.0318,0
correr,3nXoizH6Tm1m5suDqQyFKN,128.95,0.52,0.24,0.161,0.717,0.769,0.0329,0
correr,3nXiJDVlZJ4SqLuWooOEd4,125.027,0.672,0.289,0.0446,0.769,0.732,0.0625,0
correr,3vw46NRD2PODlV1CuXxMpJ,123.793,0.28,0.0957,0.107,0.568,0.839,0.0547,0.000205
correr,1XFHbzTikXks9CsMq4v8Q3,126.017,0.231,0.154,0.00903,0.74,0.674,0.0476,0.238
correr,4nK5YrxbMGZstTLbvj6Gxw,128.977,0.817,0.123,0.305,0.863,0.631,0.0534,0.0000304
correr,6ochX6LCngK8MZCTUVh3mf,122.976,0.966,0.285,0.00676,0.755,0.919,0.0523,0.0132
correr,2XU0oxnq2qxCpomAAuJY8K,98.027,0.513,0.149,0.692,0.824,0.588,0.0924,0.000104
correr,12uVrDKZaJzZ0v8asfOwW5,123.99,0.553,0.0811,0.0102,0.641,0.87,0.0318,0.0000184
correr,7qZOnik9K8Mv987ccBjwwj,126.023,0.671,0.118,0.0272,0.727,0.912,0.0377,0.000443
correr,0qc4QlcCxVTGyShurEv1UU,107.356,0.651,0.105,0.0771,0.59,0.642,0.122,0
correr,3PLf7FTm0QMKWeTRfKiFzU,124.006,0.81,0.128,0.136,0.867,0.602,0.0699,0
correr,3Dzso9Q2WwupEclqgxBZht,123.903,0.386,0.308,0.152,0.669,0.687,0.043,0.000016
correr,4kHkYp6XieSiSzwhWP3zVq,120.01,0.308,0.209,0.024,0.742,0.677,0.0486,0
correr,4EkKSgNoej7SA07caXuBti,124.01,0.528,0.111,0.101,0.743,0.864,0.0539,0.000285
correr,67faVteCrXEBd8PfxgaGmW,118.007,0.273,0.0644,0.314,0.721,0.811,0.0501,0
correr,1biSD1WgICKKj7eg1m8QqE,122.089,0.18,0.478,0.0239,0.74,0.715,0.0343,0.475
correr,4saklk6nie3yiGePpBwUoc,114.044,0.737,0.0936,0.0112,0.746,0.765,0.0993,0
correr,7kuVBZ9eWRz68wRe2qmwpd,124.977,0.477,0.215,0.00649,0.687,0.928,0.0484,0.00116
correr,7IW59JzaCqlo2wqmIjk1uY,128.057,0.781,0.104,0.312,0.858,0.652,0.0628,0
correr,5R3WNRACAMPJzDmqvrrJqn,125.969,0.431,0.107,0.0243,0.667,0.859,0.0365,0
correr,2BmRLp0Tbt2s0exeWx2ngQ,126.039,0.372,0.0769,0.000371,0.728,0.81,0.0758,0
correr,6HVXlsm143nXcMzhXAZjVA,105.146,0.658,0.15,0.409,0.691,0.62,0.0327,0
correr,21cR16xeFdsGExHqZSrxbM,124.92,0.694,0.242,0.414,0.838,0.531,0.284,0.00854
correr,0HNsQPprKeoRJGiWWp7u9j,120.04,0.526,0.133,0.396,0.614,0.808,0.0494,0.00000813
correr,1mWHrT1Fo30hoJ8vOKKMJC,131.974,0.386,0.179,0.211,0.541,0.634,0.0353,0
correr,0KNSwhZjZoL3JBn9FKlV8f,125.512,0.674,0.221,0.457,0.625,0.774,0.364,0.0000102
correr,7ylncwE9lUljTZGbuTEjwH,123.9,0.603,0.0577,0.211,0.623,0.784,0.0495,0.0000014
correr,53LICDEVVOLQYD49s6nmfh,125.968,0.479,0.218,0.203,0.744,0.672,0.0398,0
correr,7vCvfptF6P3aQAasGXmkqG,110.02,0.25,0.135,0.138,0.736,0.747,0.149,0.0000135
correr,16ltZEMtpMIqdY2hvKL34M,159.065,0.948,0.479,0.153,0.647,0.831,0.0338,0.0000499
correr,39NsldQTQ1BkFvPAEJQLMa,123.884,0.305,0.0909,0.0743,0.782,0.682,0.0866,0.0232
correr,1RESJ0L9lprSWAVQGejYA3,125.047,0.379,0.375,0.102,0.781,0.872,0.051,0.000354
correr,2zVFM5YWoRfgeoUsQQGvmw,125.985,0.618,0.128,0.297,0.712,0.534,0.0986,0
correr,0Nev93ikLyMMfPfpcs7pfn,127.989,0.348,0.112,0.0104,0.426,0.81,0.0516,0.00000648
correr,20McUFi8KCIVdNDLrkTDuZ,124.946,0.439,0.13,0.325,0.767,0.659,0.0444,0
correr,4dZaFBIyTDUklmwAabnx1f,99.954,0.65,0.116,0.213,0.781,0.707,0.0861,0
correr,0cWDechbo7Tmf6nk0QRLhI,119.969,0.668,0.163,0.059,0.782,0.732,0.124,0.0000233
correr,49LeMW61WttpPkyhonbjdH,129.922,0.627,0.137,0.442,0.717,0.76,0.0751,0
correr,0b02ZHphmQGm0lRtHyDDTH,125.928,0.397,0.141,0.292,0.593,0.852,0.119,0.000162
correr,7m5Z5HgSjZOIhTo9mmGQRs,121.986,0.413,0.355,0.0477,0.7,0.903,0.0368,0.135
correr,4tm4GPvE9FRkC1zBmOLoEm,122.98,0.692,0.127,0.0187,0.707,0.714,0.0322,0.000338
correr,1KyxL3JFLJOKOCLw8WpHcq,107.017,0.907,0.135,0.102,0.423,0.91,0.059,0.0000514
correr,24Yi9hE78yPEbZ4kxyoXAI,121.975,0.898,0.353,0.0167,0.77,0.724,0.0495,0.0107
correr,1jEUraTEnfLfnHUZvLCzoJ,140.941,0.819,0.13,0.32,0.604,0.823,0.0525,0
correr,5haz5HRXMM2ZGSuyAbpOEA,116.018,0.556,0.0752,0.175,0.758,0.761,0.0693,0
correr,51VGufKIcDTooIr4WZzegi,126.037,0.317,0.344,0.328,0.72,0.604,0.0343,0.0014
correr,0QkqI1nBNjO6IpdXVZluzc,130.96,0.848,0.502,0.413,0.725,0.621,0.0299,0
correr,7vcke4pdk4tuDmdSoCHgg3,122.02,0.225,0.0692,0.101,0.813,0.654,0.04,0.000016
correr,1VUULZekKYUzvYpOxbL56y,125.961,0.174,0.147,0.405,0.742,0.847,0.0453,0.0451
correr,3ysz9QcsGcIdUqZbvorHvO,132.088,0.934,0.0666,0.0572,0.739,0.583,0.0433,0.00000385
correr,6Wtc1K3dvTIEsWU3rSIZXn,127.952,0.904,0.0966,0.000927,0.7,0.923,0.0324,0.00826
correr,3qU7RcKN4p0719Popyxwgl,125.999,0.737,0.0936,0.171,0.693,0.728,0.0309,0.000109
correr,0ssFgWDETtMtSx5gJaEgTZ,120.057,0.356,0.153,0.0388,0.698,0.748,0.043,0.00208
correr,3gDYtxr8fNexoRSbyEzaTY,124.033,0.73,0.114,0.014,0.708,0.74,0.0349,0.000136
correr,1YidwNnEhRpkqXLW7Kd21B,128.976,0.808,0.0745,0.0791,0.631,0.594,0.0326,0.00000894
